source_file,sheet,province,district,municipality,year,program,commodity,office_function,tier_1,tier_2,result_level,pap_type,prexc_program,prexc_subprogram,indicator_id,indicator_level_1,indicator_level_2,indicator_level_3,indicator_specify_type,indicator_match_basis,result_chain,data_structure_note,activity,activity_context,original_activity,unit,physical_target,budget,original_physical_target,original_budget,target_count,target_scope,length_km,allocation_method,source_row,source_note
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Roxas,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Bamboo - Area Planted,Bamboo - Area Planted,Bamboo - Area Planted_hectare,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Bamboo - Area Planted,Bamboo,Area Planted,hectare,0.25,0.00,2.00,0.00,8,DISTRICT 5,,district column municipalities split,144,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,San Manuel,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Bamboo - Area Planted,Bamboo - Area Planted,Bamboo - Area Planted_hectare,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Bamboo - Area Planted,Bamboo,Area Planted,hectare,0.25,0.00,2.00,0.00,8,DISTRICT 5,,district column municipalities split,144,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Aurora,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,Matched activity/unit terms: FERTILIZER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Organic fertilizer,Fertilizers,Organic fertilizer,kilograms,834.69,83.47,3338.76,333.88,4,DISTRICT 5,,district column municipalities split,359,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Burgos,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,Matched activity/unit terms: FERTILIZER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Organic fertilizer,Fertilizers,Organic fertilizer,kilograms,834.69,83.47,3338.76,333.88,4,DISTRICT 5,,district column municipalities split,359,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Luna,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,Matched activity/unit terms: FERTILIZER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Organic fertilizer,Fertilizers,Organic fertilizer,kilograms,834.69,83.47,3338.76,333.88,4,DISTRICT 5,,district column municipalities split,359,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Mallig,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,Matched activity/unit terms: FERTILIZER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Organic fertilizer,Fertilizers,Organic fertilizer,kilograms,834.69,83.47,3338.76,333.88,4,DISTRICT 5,,district column municipalities split,359,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Aurora,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,"Matched activity/unit terms: FERTILIZER, LITER",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Liquid Fertilizer,Fertilizers,Liquid Fertilizer,liters,782.36,332.70,3129.42,1330.81,4,DISTRICT 5,,district column municipalities split,362,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Burgos,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,"Matched activity/unit terms: FERTILIZER, LITER",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Liquid Fertilizer,Fertilizers,Liquid Fertilizer,liters,782.36,332.70,3129.42,1330.81,4,DISTRICT 5,,district column municipalities split,362,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Luna,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,"Matched activity/unit terms: FERTILIZER, LITER",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Liquid Fertilizer,Fertilizers,Liquid Fertilizer,liters,782.36,332.70,3129.42,1330.81,4,DISTRICT 5,,district column municipalities split,362,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Mallig,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,HVCDP,"Matched activity/unit terms: FERTILIZER, LITER",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Liquid Fertilizer,Fertilizers,Liquid Fertilizer,liters,782.36,332.70,3129.42,1330.81,4,DISTRICT 5,,district column municipalities split,362,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Roxas,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Aurora,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Burgos,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Luna,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Mallig,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Quezon,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,Quirino,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,5,San Manuel,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,HVCDP,Matched activity/unit terms: NUMBER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Gulayan sa bayan,Support to Gulayan Projects,Gulayan sa bayan,number,1.00,150.00,8.00,1200.00,8,DISTRICT 5,,district column municipalities split,467,ISABELA DISTRICT 5 FY 2027 HVCDP district column
